"Username","control","Response.RT","Direction","source","encoding","Scored"
"641ecfa9f83175a3d9f63636","Presented",2317,"U","Prolific","Read",0
"641ecfa9f83175a3d9f63636","Presented",2569,"U","Prolific","Read",1
"641ecfa9f83175a3d9f63636","Presented",2647,"F","Prolific","Read",1
"641ecfa9f83175a3d9f63636","Presented",3176,"U","Prolific","Read",1
"641ecfa9f83175a3d9f63636","Presented",2397,"F","Prolific","Read",1
"641ecfa9f83175a3d9f63636","Presented",2647,"U","Prolific","Read",1
"641ecfa9f83175a3d9f63636","Presented",3653,"F","Prolific","Read",1
"641ecfa9f83175a3d9f63636","Presented",2003,"U","Prolific","Read",1
"641ecfa9f83175a3d9f63636","Presented",2242,"U","Prolific","Read",1
"641ecfa9f83175a3d9f63636","Presented",2527,"F","Prolific","Read",0
"64217d8202361ad4dbed3596","Presented",2924,"U","Prolific","Read",1
"64217d8202361ad4dbed3596","Presented",2817,"U","Prolific","Read",1
"64217d8202361ad4dbed3596","Presented",5241,"F","Prolific","Read",1
"64217d8202361ad4dbed3596","Presented",7704,"F","Prolific","Read",0
"64217d8202361ad4dbed3596","Presented",5732,"U","Prolific","Read",0
"64217d8202361ad4dbed3596","Presented",11575,"F","Prolific","Read",0
"64217d8202361ad4dbed3596","Presented",2944,"U","Prolific","Read",1
"64217d8202361ad4dbed3596","Presented",2881,"F","Prolific","Read",1
"64217d8202361ad4dbed3596","Presented",3488,"F","Prolific","Read",1
"64217d8202361ad4dbed3596","Presented",13951,"F","Prolific","Read",0
"64217d8202361ad4dbed3596","Presented",5292,"U","Prolific","Read",0
"64217d8202361ad4dbed3596","Presented",2915,"U","Prolific","Read",1
"64217d8202361ad4dbed3596","Presented",8704,"F","Prolific","Read",0
"64217d8202361ad4dbed3596","Presented",4353,"F","Prolific","Read",1
"64217d8202361ad4dbed3596","Presented",4317,"U","Prolific","Read",1
"64217d8202361ad4dbed3596","Presented",3868,"F","Prolific","Read",1
"64217d8202361ad4dbed3596","Presented",2417,"U","Prolific","Read",1
"64217d8202361ad4dbed3596","Presented",2751,"F","Prolific","Read",1
"64217d8202361ad4dbed3596","Presented",2933,"U","Prolific","Read",1
"64217d8202361ad4dbed3596","Presented",2938,"F","Prolific","Read",1
"64217d8202361ad4dbed3596","Presented",2857,"U","Prolific","Read",1
"64217d8202361ad4dbed3596","Presented",3642,"U","Prolific","Read",0
"64217d8202361ad4dbed3596","Presented",2912,"F","Prolific","Read",1
"64217d8202361ad4dbed3596","Presented",2532,"U","Prolific","Read",1
"64217d8202361ad4dbed3596","Presented",3334,"F","Prolific","Read",1
"64217d8202361ad4dbed3596","Presented",4786,"U","Prolific","Read",1
"64217d8202361ad4dbed3596","Presented",3081,"F","Prolific","Read",1
"64217d8202361ad4dbed3596","Presented",6037,"U","Prolific","Read",1
"64217d8202361ad4dbed3596","Presented",3134,"U","Prolific","Read",1
"64217d8202361ad4dbed3596","Presented",2432,"F","Prolific","Read",1
"6425ffdf7fd742839b924ac5","Presented",1624,"U","Prolific","Read",1
"6425ffdf7fd742839b924ac5","Presented",1779,"F","Prolific","Read",1
"6425ffdf7fd742839b924ac5","Presented",1789,"U","Prolific","Read",1
"6425ffdf7fd742839b924ac5","Presented",2531,"F","Prolific","Read",0
"6425ffdf7fd742839b924ac5","Presented",2057,"U","Prolific","Read",1
"6425ffdf7fd742839b924ac5","Presented",4347,"U","Prolific","Read",1
"6425ffdf7fd742839b924ac5","Presented",1808,"U","Prolific","Read",0
"6425ffdf7fd742839b924ac5","Presented",2647,"F","Prolific","Read",1
"6425ffdf7fd742839b924ac5","Presented",2188,"U","Prolific","Read",1
"6425ffdf7fd742839b924ac5","Presented",1617,"F","Prolific","Read",1
"6425ffdf7fd742839b924ac5","Presented",4625,"F","Prolific","Read",1
"6425ffdf7fd742839b924ac5","Presented",2296,"F","Prolific","Read",1
"6425ffdf7fd742839b924ac5","Presented",1943,"F","Prolific","Read",1
"6425ffdf7fd742839b924ac5","Presented",1675,"F","Prolific","Read",1
"6425ffdf7fd742839b924ac5","Presented",1650,"F","Prolific","Read",1
"6425ffdf7fd742839b924ac5","Presented",3496,"U","Prolific","Read",1
"6425ffdf7fd742839b924ac5","Presented",2384,"U","Prolific","Read",1
"6425ffdf7fd742839b924ac5","Presented",3136,"U","Prolific","Read",0
"6425ffdf7fd742839b924ac5","Presented",3396,"U","Prolific","Read",1
"6425ffdf7fd742839b924ac5","Presented",2540,"F","Prolific","Read",1
"6425ffdf7fd742839b924ac5","Presented",6106,"F","Prolific","Read",1
"6425ffdf7fd742839b924ac5","Presented",1922,"F","Prolific","Read",1
"6425ffdf7fd742839b924ac5","Presented",2528,"U","Prolific","Read",1
"6425ffdf7fd742839b924ac5","Presented",1973,"U","Prolific","Read",1
"6425ffdf7fd742839b924ac5","Presented",1631,"F","Prolific","Read",1
"6425ffdf7fd742839b924ac5","Presented",2912,"F","Prolific","Read",1
"6425ffdf7fd742839b924ac5","Presented",2359,"U","Prolific","Read",1
"6425ffdf7fd742839b924ac5","Presented",2259,"U","Prolific","Read",1
"6425ffdf7fd742839b924ac5","Presented",3930,"F","Prolific","Read",1
"6425ffdf7fd742839b924ac5","Presented",2557,"U","Prolific","Read",1
"642f09a5e0132920e22fbe76","Presented",2699,"U","Prolific","JOL",1
"642f09a5e0132920e22fbe76","Presented",2465,"F","Prolific","JOL",1
"642f09a5e0132920e22fbe76","Presented",2958,"U","Prolific","JOL",1
"642f09a5e0132920e22fbe76","Presented",2791,"F","Prolific","JOL",1
"642f09a5e0132920e22fbe76","Presented",2770,"U","Prolific","JOL",1
"642f09a5e0132920e22fbe76","Presented",3971,"U","Prolific","JOL",1
"642f09a5e0132920e22fbe76","Presented",2558,"U","Prolific","JOL",1
"642f09a5e0132920e22fbe76","Presented",2395,"F","Prolific","JOL",1
"642f09a5e0132920e22fbe76","Presented",4899,"U","Prolific","JOL",1
"642f09a5e0132920e22fbe76","Presented",2967,"F","Prolific","JOL",1
"642f09a5e0132920e22fbe76","Presented",2200,"F","Prolific","JOL",0
"642f09a5e0132920e22fbe76","Presented",3500,"F","Prolific","JOL",0
"642f09a5e0132920e22fbe76","Presented",4954,"F","Prolific","JOL",1
"642f09a5e0132920e22fbe76","Presented",3543,"F","Prolific","JOL",1
"642f09a5e0132920e22fbe76","Presented",2567,"F","Prolific","JOL",1
"642f09a5e0132920e22fbe76","Presented",5518,"U","Prolific","JOL",1
"642f09a5e0132920e22fbe76","Presented",5329,"U","Prolific","JOL",1
"642f09a5e0132920e22fbe76","Presented",2439,"U","Prolific","JOL",1
"642f09a5e0132920e22fbe76","Presented",6205,"U","Prolific","JOL",1
"642f09a5e0132920e22fbe76","Presented",4341,"F","Prolific","JOL",1
"642f09a5e0132920e22fbe76","Presented",3217,"F","Prolific","JOL",1
"642f09a5e0132920e22fbe76","Presented",6046,"F","Prolific","JOL",0
"642f09a5e0132920e22fbe76","Presented",2896,"U","Prolific","JOL",1
"642f09a5e0132920e22fbe76","Presented",4686,"U","Prolific","JOL",1
"642f09a5e0132920e22fbe76","Presented",3400,"F","Prolific","JOL",0
"642f09a5e0132920e22fbe76","Presented",2634,"F","Prolific","JOL",1
"642f09a5e0132920e22fbe76","Presented",2349,"U","Prolific","JOL",1
"642f09a5e0132920e22fbe76","Presented",3041,"U","Prolific","JOL",1
"642f09a5e0132920e22fbe76","Presented",2486,"F","Prolific","JOL",1
"642f09a5e0132920e22fbe76","Presented",2696,"U","Prolific","JOL",1
"643097faa7cafe99b1b8ed4f","Presented",3037,"U","Prolific","JOL",1
"643097faa7cafe99b1b8ed4f","Presented",3215,"F","Prolific","JOL",1
"643097faa7cafe99b1b8ed4f","Presented",2955,"U","Prolific","JOL",1
"643097faa7cafe99b1b8ed4f","Presented",3390,"F","Prolific","JOL",1
"643097faa7cafe99b1b8ed4f","Presented",3687,"U","Prolific","JOL",1
"643097faa7cafe99b1b8ed4f","Presented",3405,"U","Prolific","JOL",1
"643097faa7cafe99b1b8ed4f","Presented",3206,"U","Prolific","JOL",1
"643097faa7cafe99b1b8ed4f","Presented",3327,"F","Prolific","JOL",1
"643097faa7cafe99b1b8ed4f","Presented",9507,"U","Prolific","JOL",0
"643097faa7cafe99b1b8ed4f","Presented",4600,"F","Prolific","JOL",1
"643097faa7cafe99b1b8ed4f","Presented",3584,"F","Prolific","JOL",1
"643097faa7cafe99b1b8ed4f","Presented",4316,"F","Prolific","JOL",1
"643097faa7cafe99b1b8ed4f","Presented",3005,"F","Prolific","JOL",1
"643097faa7cafe99b1b8ed4f","Presented",4368,"F","Prolific","JOL",1
"643097faa7cafe99b1b8ed4f","Presented",5798,"F","Prolific","JOL",0
"643097faa7cafe99b1b8ed4f","Presented",4151,"U","Prolific","JOL",1
"643097faa7cafe99b1b8ed4f","Presented",5384,"U","Prolific","JOL",1
"643097faa7cafe99b1b8ed4f","Presented",18314,"U","Prolific","JOL",1
"643097faa7cafe99b1b8ed4f","Presented",3108,"U","Prolific","JOL",0
"643097faa7cafe99b1b8ed4f","Presented",3139,"F","Prolific","JOL",1
"643097faa7cafe99b1b8ed4f","Presented",3239,"F","Prolific","JOL",1
"643097faa7cafe99b1b8ed4f","Presented",4200,"F","Prolific","JOL",0
"643097faa7cafe99b1b8ed4f","Presented",3581,"U","Prolific","JOL",0
"643097faa7cafe99b1b8ed4f","Presented",5337,"U","Prolific","JOL",0
"643097faa7cafe99b1b8ed4f","Presented",3822,"F","Prolific","JOL",1
"643097faa7cafe99b1b8ed4f","Presented",3886,"F","Prolific","JOL",1
"643097faa7cafe99b1b8ed4f","Presented",4105,"U","Prolific","JOL",0
"643097faa7cafe99b1b8ed4f","Presented",2816,"U","Prolific","JOL",1
"643097faa7cafe99b1b8ed4f","Presented",4758,"F","Prolific","JOL",0
"643097faa7cafe99b1b8ed4f","Presented",3409,"U","Prolific","JOL",1
"644016f38da1a099aac38389","Presented",2182,"U","Prolific","Read",1
"644016f38da1a099aac38389","Presented",1793,"F","Prolific","Read",1
"644016f38da1a099aac38389","Presented",1574,"U","Prolific","Read",1
"644016f38da1a099aac38389","Presented",1826,"F","Prolific","Read",1
"644016f38da1a099aac38389","Presented",6837,"U","Prolific","Read",0
"644016f38da1a099aac38389","Presented",2137,"U","Prolific","Read",1
"644016f38da1a099aac38389","Presented",1862,"U","Prolific","Read",0
"644016f38da1a099aac38389","Presented",2221,"F","Prolific","Read",1
"644016f38da1a099aac38389","Presented",2720,"U","Prolific","Read",0
"644016f38da1a099aac38389","Presented",1735,"F","Prolific","Read",1
"644016f38da1a099aac38389","Presented",1808,"F","Prolific","Read",1
"644016f38da1a099aac38389","Presented",2088,"F","Prolific","Read",1
"644016f38da1a099aac38389","Presented",2726,"F","Prolific","Read",0
"644016f38da1a099aac38389","Presented",1952,"F","Prolific","Read",1
"644016f38da1a099aac38389","Presented",1730,"F","Prolific","Read",1
"644016f38da1a099aac38389","Presented",2057,"U","Prolific","Read",1
"644016f38da1a099aac38389","Presented",1722,"U","Prolific","Read",1
"644016f38da1a099aac38389","Presented",1738,"U","Prolific","Read",1
"644016f38da1a099aac38389","Presented",1913,"U","Prolific","Read",0
"644016f38da1a099aac38389","Presented",1682,"F","Prolific","Read",1
"644016f38da1a099aac38389","Presented",1763,"F","Prolific","Read",1
"644016f38da1a099aac38389","Presented",1650,"F","Prolific","Read",1
"644016f38da1a099aac38389","Presented",1990,"U","Prolific","Read",0
"644016f38da1a099aac38389","Presented",2675,"U","Prolific","Read",0
"644016f38da1a099aac38389","Presented",1991,"F","Prolific","Read",0
"644016f38da1a099aac38389","Presented",2094,"F","Prolific","Read",1
"644016f38da1a099aac38389","Presented",1748,"U","Prolific","Read",1
"644016f38da1a099aac38389","Presented",2041,"U","Prolific","Read",1
"644016f38da1a099aac38389","Presented",2888,"F","Prolific","Read",1
"644016f38da1a099aac38389","Presented",1778,"U","Prolific","Read",1
"6441b330838ae3895aa76e80","Presented",1398,"U","Prolific","Read",1
"6441b330838ae3895aa76e80","Presented",9593,"F","Prolific","Read",1
"6441b330838ae3895aa76e80","Presented",1529,"U","Prolific","Read",1
"6441b330838ae3895aa76e80","Presented",4225,"F","Prolific","Read",1
"6441b330838ae3895aa76e80","Presented",11927,"U","Prolific","Read",1
"6441b330838ae3895aa76e80","Presented",6538,"U","Prolific","Read",1
"6441b330838ae3895aa76e80","Presented",4231,"U","Prolific","Read",0
"6441b330838ae3895aa76e80","Presented",1789,"F","Prolific","Read",1
"6441b330838ae3895aa76e80","Presented",1346,"U","Prolific","Read",0
"6441b330838ae3895aa76e80","Presented",2908,"F","Prolific","Read",1
"6441b330838ae3895aa76e80","Presented",1534,"F","Prolific","Read",0
"6441b330838ae3895aa76e80","Presented",1672,"F","Prolific","Read",0
"6441b330838ae3895aa76e80","Presented",2287,"F","Prolific","Read",1
"6441b330838ae3895aa76e80","Presented",11764,"F","Prolific","Read",1
"6441b330838ae3895aa76e80","Presented",4564,"F","Prolific","Read",1
"6441b330838ae3895aa76e80","Presented",1506,"U","Prolific","Read",1
"6441b330838ae3895aa76e80","Presented",1262,"U","Prolific","Read",1
"6441b330838ae3895aa76e80","Presented",1659,"U","Prolific","Read",1
"6441b330838ae3895aa76e80","Presented",1425,"U","Prolific","Read",1
"6441b330838ae3895aa76e80","Presented",1293,"F","Prolific","Read",0
"6441b330838ae3895aa76e80","Presented",1460,"F","Prolific","Read",0
"6441b330838ae3895aa76e80","Presented",7654,"F","Prolific","Read",1
"6441b330838ae3895aa76e80","Presented",1624,"U","Prolific","Read",0
"6441b330838ae3895aa76e80","Presented",3485,"U","Prolific","Read",1
"6441b330838ae3895aa76e80","Presented",1903,"F","Prolific","Read",0
"6441b330838ae3895aa76e80","Presented",2738,"F","Prolific","Read",0
"6441b330838ae3895aa76e80","Presented",1443,"U","Prolific","Read",0
"6441b330838ae3895aa76e80","Presented",12377,"U","Prolific","Read",1
"6441b330838ae3895aa76e80","Presented",5803,"F","Prolific","Read",1
"6441b330838ae3895aa76e80","Presented",1879,"U","Prolific","Read",1
"6447ad029d917ea4a1a090a4","Presented",2367,"U","Prolific","Read",1
"6447ad029d917ea4a1a090a4","Presented",3231,"U","Prolific","Read",1
"6447ad029d917ea4a1a090a4","Presented",2959,"F","Prolific","Read",1
"6447ad029d917ea4a1a090a4","Presented",3195,"F","Prolific","Read",1
"6447ad029d917ea4a1a090a4","Presented",3511,"U","Prolific","Read",1
"6447ad029d917ea4a1a090a4","Presented",3853,"F","Prolific","Read",0
"6447ad029d917ea4a1a090a4","Presented",3240,"U","Prolific","Read",1
"6447ad029d917ea4a1a090a4","Presented",2159,"F","Prolific","Read",1
"6447ad029d917ea4a1a090a4","Presented",2678,"F","Prolific","Read",1
"6447ad029d917ea4a1a090a4","Presented",2842,"F","Prolific","Read",1
"6447ad029d917ea4a1a090a4","Presented",3526,"U","Prolific","Read",1
"6447ad029d917ea4a1a090a4","Presented",2453,"U","Prolific","Read",1
"6447ad029d917ea4a1a090a4","Presented",4152,"F","Prolific","Read",0
"6447ad029d917ea4a1a090a4","Presented",3644,"F","Prolific","Read",0
"6447ad029d917ea4a1a090a4","Presented",2754,"U","Prolific","Read",1
"6447ad029d917ea4a1a090a4","Presented",3525,"F","Prolific","Read",0
"6447ad029d917ea4a1a090a4","Presented",2715,"U","Prolific","Read",1
"6447ad029d917ea4a1a090a4","Presented",3624,"F","Prolific","Read",0
"6447ad029d917ea4a1a090a4","Presented",2962,"U","Prolific","Read",0
"6447ad029d917ea4a1a090a4","Presented",4728,"F","Prolific","Read",0
"6447ad029d917ea4a1a090a4","Presented",4156,"U","Prolific","Read",1
"6447ad029d917ea4a1a090a4","Presented",2422,"U","Prolific","Read",1
"6447ad029d917ea4a1a090a4","Presented",3197,"F","Prolific","Read",1
"6447ad029d917ea4a1a090a4","Presented",2768,"U","Prolific","Read",1
"6447ad029d917ea4a1a090a4","Presented",2667,"F","Prolific","Read",0
"6447ad029d917ea4a1a090a4","Presented",2158,"U","Prolific","Read",1
"6447ad029d917ea4a1a090a4","Presented",2365,"F","Prolific","Read",1
"6447ad029d917ea4a1a090a4","Presented",2594,"U","Prolific","Read",1
"6447ad029d917ea4a1a090a4","Presented",2724,"U","Prolific","Read",1
"6447ad029d917ea4a1a090a4","Presented",2659,"F","Prolific","Read",1
"6447e560a1331745c679a03b","Presented",9207,"U","Prolific","Read",0
"6447e560a1331745c679a03b","Presented",2739,"U","Prolific","Read",0
"6447e560a1331745c679a03b","Presented",2473,"F","Prolific","Read",1
"6447e560a1331745c679a03b","Presented",3369,"F","Prolific","Read",1
"6447e560a1331745c679a03b","Presented",4003,"U","Prolific","Read",0
"6447e560a1331745c679a03b","Presented",2227,"F","Prolific","Read",1
"6447e560a1331745c679a03b","Presented",2815,"U","Prolific","Read",1
"6447e560a1331745c679a03b","Presented",2443,"F","Prolific","Read",1
"6447e560a1331745c679a03b","Presented",3490,"F","Prolific","Read",1
"6447e560a1331745c679a03b","Presented",4833,"F","Prolific","Read",1
"6447e560a1331745c679a03b","Presented",59100,"U","Prolific","Read",0
"6447e560a1331745c679a03b","Presented",16492,"U","Prolific","Read",1
"6447e560a1331745c679a03b","Presented",8738,"F","Prolific","Read",0
"6447e560a1331745c679a03b","Presented",2566,"F","Prolific","Read",1
"6447e560a1331745c679a03b","Presented",17371,"U","Prolific","Read",0
"6447e560a1331745c679a03b","Presented",4467,"F","Prolific","Read",1
"6447e560a1331745c679a03b","Presented",3687,"U","Prolific","Read",0
"6447e560a1331745c679a03b","Presented",16188,"F","Prolific","Read",0
"6447e560a1331745c679a03b","Presented",2514,"U","Prolific","Read",1
"6447e560a1331745c679a03b","Presented",3408,"F","Prolific","Read",1
"6447e560a1331745c679a03b","Presented",2998,"U","Prolific","Read",1
"6447e560a1331745c679a03b","Presented",9839,"U","Prolific","Read",0
"6447e560a1331745c679a03b","Presented",1875,"F","Prolific","Read",1
"6447e560a1331745c679a03b","Presented",2188,"U","Prolific","Read",0
"6447e560a1331745c679a03b","Presented",2002,"F","Prolific","Read",1
"6447e560a1331745c679a03b","Presented",3162,"U","Prolific","Read",0
"6447e560a1331745c679a03b","Presented",2782,"F","Prolific","Read",1
"6447e560a1331745c679a03b","Presented",19617,"U","Prolific","Read",1
"6447e560a1331745c679a03b","Presented",17006,"U","Prolific","Read",0
"6447e560a1331745c679a03b","Presented",13332,"F","Prolific","Read",0
"6452c0ef5f2be87b21ef5ef9","Presented",2752,"U","Prolific","Read",0
"6452c0ef5f2be87b21ef5ef9","Presented",1864,"U","Prolific","Read",0
"6452c0ef5f2be87b21ef5ef9","Presented",2145,"F","Prolific","Read",1
"6452c0ef5f2be87b21ef5ef9","Presented",1672,"F","Prolific","Read",1
"6452c0ef5f2be87b21ef5ef9","Presented",2677,"U","Prolific","Read",0
"6452c0ef5f2be87b21ef5ef9","Presented",2390,"F","Prolific","Read",1
"6452c0ef5f2be87b21ef5ef9","Presented",2486,"U","Prolific","Read",0
"6452c0ef5f2be87b21ef5ef9","Presented",2375,"F","Prolific","Read",1
"6452c0ef5f2be87b21ef5ef9","Presented",2431,"F","Prolific","Read",0
"6452c0ef5f2be87b21ef5ef9","Presented",2656,"F","Prolific","Read",1
"6452c0ef5f2be87b21ef5ef9","Presented",4361,"U","Prolific","Read",0
"6452c0ef5f2be87b21ef5ef9","Presented",2110,"U","Prolific","Read",0
"6452c0ef5f2be87b21ef5ef9","Presented",2238,"F","Prolific","Read",1
"6452c0ef5f2be87b21ef5ef9","Presented",4240,"F","Prolific","Read",0
"6452c0ef5f2be87b21ef5ef9","Presented",2271,"U","Prolific","Read",0
"6452c0ef5f2be87b21ef5ef9","Presented",1505,"F","Prolific","Read",1
"6452c0ef5f2be87b21ef5ef9","Presented",1569,"U","Prolific","Read",1
"6452c0ef5f2be87b21ef5ef9","Presented",3157,"F","Prolific","Read",1
"6452c0ef5f2be87b21ef5ef9","Presented",2255,"U","Prolific","Read",1
"6452c0ef5f2be87b21ef5ef9","Presented",2495,"F","Prolific","Read",1
"6452c0ef5f2be87b21ef5ef9","Presented",2051,"U","Prolific","Read",0
"6452c0ef5f2be87b21ef5ef9","Presented",2898,"U","Prolific","Read",1
"6452c0ef5f2be87b21ef5ef9","Presented",2659,"F","Prolific","Read",0
"6452c0ef5f2be87b21ef5ef9","Presented",2428,"U","Prolific","Read",1
"6452c0ef5f2be87b21ef5ef9","Presented",2096,"F","Prolific","Read",0
"6452c0ef5f2be87b21ef5ef9","Presented",2240,"U","Prolific","Read",1
"6452c0ef5f2be87b21ef5ef9","Presented",2752,"F","Prolific","Read",1
"6452c0ef5f2be87b21ef5ef9","Presented",2763,"U","Prolific","Read",1
"6452c0ef5f2be87b21ef5ef9","Presented",2160,"U","Prolific","Read",1
"6452c0ef5f2be87b21ef5ef9","Presented",1563,"F","Prolific","Read",1
"6452ff6d63dadbe1b5f26962","Presented",4276,"U","Prolific","Read",0
"6452ff6d63dadbe1b5f26962","Presented",2874,"F","Prolific","Read",1
"6452ff6d63dadbe1b5f26962","Presented",2674,"U","Prolific","Read",0
"6452ff6d63dadbe1b5f26962","Presented",2507,"F","Prolific","Read",1
"6452ff6d63dadbe1b5f26962","Presented",2814,"U","Prolific","Read",1
"6452ff6d63dadbe1b5f26962","Presented",2786,"U","Prolific","Read",1
"6452ff6d63dadbe1b5f26962","Presented",3317,"U","Prolific","Read",1
"6452ff6d63dadbe1b5f26962","Presented",2750,"F","Prolific","Read",0
"6452ff6d63dadbe1b5f26962","Presented",3384,"U","Prolific","Read",0
"6452ff6d63dadbe1b5f26962","Presented",2736,"F","Prolific","Read",1
"6452ff6d63dadbe1b5f26962","Presented",3324,"F","Prolific","Read",1
"6452ff6d63dadbe1b5f26962","Presented",2459,"F","Prolific","Read",1
