"Username","control","Response.RT","Direction","source","Scored","encoding"
"5c6342cbfaca5c000186e2f5","Presented",3183,"U","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Presented",2816,"F","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Presented",3470,"U","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Presented",2805,"F","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Presented",2515,"F","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Presented",3210,"F","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Presented",2414,"F","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Presented",2581,"F","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Presented",2149,"F","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Presented",2387,"U","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Presented",3090,"U","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Presented",2589,"U","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Presented",2696,"U","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Presented",4844,"F","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Presented",3807,"F","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Presented",2313,"F","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Presented",3116,"U","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Presented",2784,"U","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Presented",5344,"F","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Presented",2526,"F","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Presented",3301,"U","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Presented",2669,"U","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Presented",4349,"F","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Presented",2474,"U","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Control",2608,"not presented","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Control",3144,"not presented","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Control",2665,"not presented","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Control",2088,"not presented","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Control",2412,"not presented","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Control",2123,"not presented","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Control",2208,"not presented","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Control",2722,"not presented","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Control",2520,"not presented","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Control",2555,"not presented","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Control",2410,"not presented","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Control",2971,"not presented","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Control",2142,"not presented","Prolific",0,"JOL"
"5c6342cbfaca5c000186e2f5","Control",2990,"not presented","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Control",2748,"not presented","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Control",3055,"not presented","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Control",3105,"not presented","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Control",2383,"not presented","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Control",3128,"not presented","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Control",3112,"not presented","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Control",2595,"not presented","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Control",3513,"not presented","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Control",2692,"not presented","Prolific",0,"JOL"
"5c6342cbfaca5c000186e2f5","Control",2609,"not presented","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Control",1908,"not presented","Prolific",0,"JOL"
"5c6342cbfaca5c000186e2f5","Control",2177,"not presented","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Control",4644,"not presented","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Control",2711,"not presented","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Control",2534,"not presented","Prolific",1,"JOL"
"5c6342cbfaca5c000186e2f5","Control",4201,"not presented","Prolific",1,"JOL"
"5c635a08e30ff200016badb9","Presented",6057,"U","Prolific",0,"Read"
"5c635a08e30ff200016badb9","Presented",3727,"U","Prolific",0,"Read"
"5c635a08e30ff200016badb9","Presented",3771,"F","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Presented",4001,"F","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Presented",4236,"U","Prolific",0,"Read"
"5c635a08e30ff200016badb9","Presented",4129,"F","Prolific",0,"Read"
"5c635a08e30ff200016badb9","Presented",3454,"U","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Presented",3852,"F","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Presented",4456,"F","Prolific",0,"Read"
"5c635a08e30ff200016badb9","Presented",5390,"F","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Presented",4828,"U","Prolific",0,"Read"
"5c635a08e30ff200016badb9","Presented",4664,"U","Prolific",0,"Read"
"5c635a08e30ff200016badb9","Presented",4882,"F","Prolific",0,"Read"
"5c635a08e30ff200016badb9","Presented",4164,"F","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Presented",4512,"U","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Presented",3709,"F","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Presented",7062,"U","Prolific",0,"Read"
"5c635a08e30ff200016badb9","Presented",4488,"F","Prolific",0,"Read"
"5c635a08e30ff200016badb9","Presented",3845,"U","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Presented",4980,"F","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Presented",4866,"U","Prolific",0,"Read"
"5c635a08e30ff200016badb9","Presented",4099,"U","Prolific",0,"Read"
"5c635a08e30ff200016badb9","Presented",6119,"F","Prolific",0,"Read"
"5c635a08e30ff200016badb9","Presented",5788,"U","Prolific",0,"Read"
"5c635a08e30ff200016badb9","Presented",4220,"F","Prolific",0,"Read"
"5c635a08e30ff200016badb9","Presented",4370,"U","Prolific",0,"Read"
"5c635a08e30ff200016badb9","Presented",5681,"F","Prolific",0,"Read"
"5c635a08e30ff200016badb9","Presented",4866,"U","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Presented",10767,"U","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Presented",4193,"F","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Control",8167,"not presented","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Control",3221,"not presented","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Control",3815,"not presented","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Control",4108,"not presented","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Control",3322,"not presented","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Control",4257,"not presented","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Control",3911,"not presented","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Control",4484,"not presented","Prolific",0,"Read"
"5c635a08e30ff200016badb9","Control",3661,"not presented","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Control",3390,"not presented","Prolific",0,"Read"
"5c635a08e30ff200016badb9","Control",3807,"not presented","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Control",4914,"not presented","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Control",4949,"not presented","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Control",5427,"not presented","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Control",4735,"not presented","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Control",3122,"not presented","Prolific",0,"Read"
"5c635a08e30ff200016badb9","Control",5785,"not presented","Prolific",0,"Read"
"5c635a08e30ff200016badb9","Control",3731,"not presented","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Control",4193,"not presented","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Control",6776,"not presented","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Control",5188,"not presented","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Control",4577,"not presented","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Control",3710,"not presented","Prolific",0,"Read"
"5c635a08e30ff200016badb9","Control",5733,"not presented","Prolific",0,"Read"
"5c635a08e30ff200016badb9","Control",4618,"not presented","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Control",5624,"not presented","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Control",4357,"not presented","Prolific",0,"Read"
"5c635a08e30ff200016badb9","Control",3668,"not presented","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Control",4504,"not presented","Prolific",1,"Read"
"5c635a08e30ff200016badb9","Control",3136,"not presented","Prolific",0,"Read"
"5c93073250e4fb0001f7907b","Presented",2034,"U","Prolific",0,"Read"
"5c93073250e4fb0001f7907b","Presented",2144,"U","Prolific",0,"Read"
"5c93073250e4fb0001f7907b","Presented",3045,"F","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Presented",2500,"F","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Presented",2178,"U","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Presented",1750,"F","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Presented",2211,"U","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Presented",2638,"F","Prolific",0,"Read"
"5c93073250e4fb0001f7907b","Presented",1640,"F","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Presented",2160,"F","Prolific",0,"Read"
"5c93073250e4fb0001f7907b","Presented",1943,"U","Prolific",0,"Read"
"5c93073250e4fb0001f7907b","Presented",1693,"U","Prolific",0,"Read"
"5c93073250e4fb0001f7907b","Presented",2914,"F","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Presented",1706,"F","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Presented",1810,"U","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Presented",1934,"F","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Presented",1909,"U","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Presented",2221,"F","Prolific",0,"Read"
"5c93073250e4fb0001f7907b","Presented",2090,"U","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Presented",1818,"F","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Presented",2340,"U","Prolific",0,"Read"
"5c93073250e4fb0001f7907b","Presented",2403,"U","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Presented",2761,"F","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Presented",1837,"U","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Presented",1880,"F","Prolific",0,"Read"
"5c93073250e4fb0001f7907b","Presented",2181,"U","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Presented",2382,"F","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Presented",2071,"U","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Presented",2032,"U","Prolific",0,"Read"
"5c93073250e4fb0001f7907b","Presented",1695,"F","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Control",3306,"not presented","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Control",2219,"not presented","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Control",2419,"not presented","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Control",2387,"not presented","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Control",2139,"not presented","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Control",2363,"not presented","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Control",2521,"not presented","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Control",2146,"not presented","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Control",2080,"not presented","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Control",1983,"not presented","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Control",2014,"not presented","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Control",2327,"not presented","Prolific",0,"Read"
"5c93073250e4fb0001f7907b","Control",1535,"not presented","Prolific",0,"Read"
"5c93073250e4fb0001f7907b","Control",2654,"not presented","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Control",2618,"not presented","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Control",2432,"not presented","Prolific",0,"Read"
"5c93073250e4fb0001f7907b","Control",1842,"not presented","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Control",2014,"not presented","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Control",2403,"not presented","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Control",2126,"not presented","Prolific",0,"Read"
"5c93073250e4fb0001f7907b","Control",1949,"not presented","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Control",2257,"not presented","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Control",2035,"not presented","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Control",2010,"not presented","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Control",2051,"not presented","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Control",1817,"not presented","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Control",1986,"not presented","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Control",1912,"not presented","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Control",1869,"not presented","Prolific",1,"Read"
"5c93073250e4fb0001f7907b","Control",2069,"not presented","Prolific",1,"Read"
"5ca1241ffd16b8000173e4ee","Presented",1338,"U","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Presented",2756,"F","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Presented",2584,"U","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Presented",1277,"F","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Presented",3221,"U","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Presented",3007,"U","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Presented",1650,"U","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Presented",1362,"F","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Presented",2174,"U","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Presented",1571,"F","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Presented",1568,"F","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Presented",2477,"F","Prolific",0,"JOL"
"5ca1241ffd16b8000173e4ee","Presented",1374,"F","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Presented",3943,"F","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Presented",1424,"F","Prolific",0,"JOL"
"5ca1241ffd16b8000173e4ee","Presented",2403,"U","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Presented",4585,"U","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Presented",1448,"U","Prolific",0,"JOL"
"5ca1241ffd16b8000173e4ee","Presented",1467,"U","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Presented",1128,"F","Prolific",0,"JOL"
"5ca1241ffd16b8000173e4ee","Presented",1859,"F","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Presented",1377,"F","Prolific",0,"JOL"
"5ca1241ffd16b8000173e4ee","Presented",1653,"U","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Presented",1439,"U","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Presented",1297,"F","Prolific",0,"JOL"
"5ca1241ffd16b8000173e4ee","Presented",1437,"F","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Presented",1169,"U","Prolific",0,"JOL"
"5ca1241ffd16b8000173e4ee","Presented",1422,"U","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Presented",3223,"F","Prolific",0,"JOL"
"5ca1241ffd16b8000173e4ee","Presented",1750,"U","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Control",1535,"not presented","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Control",1645,"not presented","Prolific",0,"JOL"
"5ca1241ffd16b8000173e4ee","Control",2226,"not presented","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Control",1518,"not presented","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Control",2219,"not presented","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Control",1546,"not presented","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Control",1915,"not presented","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Control",1536,"not presented","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Control",1382,"not presented","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Control",1679,"not presented","Prolific",0,"JOL"
"5ca1241ffd16b8000173e4ee","Control",1375,"not presented","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Control",1790,"not presented","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Control",1916,"not presented","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Control",1945,"not presented","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Control",1417,"not presented","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Control",2375,"not presented","Prolific",0,"JOL"
"5ca1241ffd16b8000173e4ee","Control",1944,"not presented","Prolific",0,"JOL"
"5ca1241ffd16b8000173e4ee","Control",1386,"not presented","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Control",1378,"not presented","Prolific",0,"JOL"
"5ca1241ffd16b8000173e4ee","Control",1519,"not presented","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Control",1256,"not presented","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Control",1571,"not presented","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Control",1399,"not presented","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Control",3141,"not presented","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Control",1927,"not presented","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Control",1391,"not presented","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Control",1187,"not presented","Prolific",0,"JOL"
"5ca1241ffd16b8000173e4ee","Control",1328,"not presented","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Control",1293,"not presented","Prolific",1,"JOL"
"5ca1241ffd16b8000173e4ee","Control",1451,"not presented","Prolific",0,"JOL"
"5caa534a19731a00190bb935","Presented",1695,"U","Prolific",1,"JOL"
"5caa534a19731a00190bb935","Presented",3624,"F","Prolific",1,"JOL"
"5caa534a19731a00190bb935","Presented",2669,"U","Prolific",1,"JOL"
"5caa534a19731a00190bb935","Presented",5593,"F","Prolific",1,"JOL"
"5caa534a19731a00190bb935","Presented",2056,"U","Prolific",0,"JOL"
"5caa534a19731a00190bb935","Presented",2985,"U","Prolific",0,"JOL"
"5caa534a19731a00190bb935","Presented",2911,"U","Prolific",0,"JOL"
"5caa534a19731a00190bb935","Presented",2348,"F","Prolific",0,"JOL"
"5caa534a19731a00190bb935","Presented",1892,"U","Prolific",0,"JOL"
"5caa534a19731a00190bb935","Presented",3460,"F","Prolific",0,"JOL"
"5caa534a19731a00190bb935","Presented",3145,"F","Prolific",1,"JOL"
"5caa534a19731a00190bb935","Presented",1939,"F","Prolific",1,"JOL"
"5caa534a19731a00190bb935","Presented",2009,"F","Prolific",0,"JOL"
"5caa534a19731a00190bb935","Presented",2756,"F","Prolific",1,"JOL"
"5caa534a19731a00190bb935","Presented",3081,"F","Prolific",1,"JOL"
"5caa534a19731a00190bb935","Presented",1855,"U","Prolific",1,"JOL"
"5caa534a19731a00190bb935","Presented",2288,"U","Prolific",1,"JOL"
"5caa534a19731a00190bb935","Presented",4178,"U","Prolific",1,"JOL"
"5caa534a19731a00190bb935","Presented",4325,"U","Prolific",1,"JOL"
"5caa534a19731a00190bb935","Presented",2703,"F","Prolific",0,"JOL"
"5caa534a19731a00190bb935","Presented",1897,"F","Prolific",0,"JOL"
"5caa534a19731a00190bb935","Presented",1978,"F","Prolific",0,"JOL"
"5caa534a19731a00190bb935","Presented",2264,"U","Prolific",0,"JOL"
"5caa534a19731a00190bb935","Presented",2609,"U","Prolific",1,"JOL"
"5caa534a19731a00190bb935","Presented",2672,"F","Prolific",1,"JOL"
"5caa534a19731a00190bb935","Presented",1956,"F","Prolific",1,"JOL"
"5caa534a19731a00190bb935","Presented",2096,"U","Prolific",1,"JOL"
"5caa534a19731a00190bb935","Presented",4639,"U","Prolific",1,"JOL"
"5caa534a19731a00190bb935","Presented",1591,"F","Prolific",1,"JOL"
"5caa534a19731a00190bb935","Presented",2617,"U","Prolific",1,"JOL"
"5caa534a19731a00190bb935","Control",5491,"not presented","Prolific",1,"JOL"
"5caa534a19731a00190bb935","Control",3050,"not presented","Prolific",1,"JOL"
"5caa534a19731a00190bb935","Control",3773,"not presented","Prolific",1,"JOL"
"5caa534a19731a00190bb935","Control",2986,"not presented","Prolific",1,"JOL"
"5caa534a19731a00190bb935","Control",2552,"not presented","Prolific",1,"JOL"
"5caa534a19731a00190bb935","Control",4330,"not presented","Prolific",1,"JOL"
"5caa534a19731a00190bb935","Control",2574,"not presented","Prolific",1,"JOL"
"5caa534a19731a00190bb935","Control",2349,"not presented","Prolific",0,"JOL"
"5caa534a19731a00190bb935","Control",2441,"not presented","Prolific",1,"JOL"
"5caa534a19731a00190bb935","Control",1725,"not presented","Prolific",1,"JOL"
"5caa534a19731a00190bb935","Control",3746,"not presented","Prolific",1,"JOL"
"5caa534a19731a00190bb935","Control",1470,"not presented","Prolific",1,"JOL"
"5caa534a19731a00190bb935","Control",7995,"not presented","Prolific",1,"JOL"
"5caa534a19731a00190bb935","Control",4394,"not presented","Prolific",0,"JOL"
"5caa534a19731a00190bb935","Control",1684,"not presented","Prolific",0,"JOL"
"5caa534a19731a00190bb935","Control",3211,"not presented","Prolific",0,"JOL"
"5caa534a19731a00190bb935","Control",1477,"not presented","Prolific",0,"JOL"
